"stack_inerts"	"time"	"co2"
0.334813056882833	0.433333333333333	88.2888908232852
0.334813056882833	0.533333333333333	96.8898710909563
0.334813056882833	0.566666666666667	100.722816044631
0.334813056882833	0.6	103.439501250215
0.334813056882833	0.666666666666667	110.159135994461
0.334813056882833	0.8	118.480281756967
0.334813056882833	0.866666666666667	123.001119143415
0.334813056882833	0.966666666666667	128.803665661347
0.334813056882833	1	130.576345167923
0.54027567355674	0	15.0856784409131
0.54027567355674	0.133333333333333	37.1542134394744
0.54027567355674	0.166666666666667	41.0289248924337
0.54027567355674	0.2	45.3091555505301
0.54027567355674	0.233333333333333	49.3192442695808
0.54027567355674	0.266666666666667	51.7768744845279
0.54027567355674	0.333333333333333	57.7898253501591
0.54027567355674	0.366666666666667	59.9329302263712
0.54027567355674	0.4	62.2773369556289
0.54027567355674	0.433333333333333	64.9027828705786
0.54027567355674	0.466666666666667	67.7380291424774
0.54027567355674	0.5	70.2620038525845
0.54027567355674	0.533333333333333	72.0671231803952
0.54027567355674	0.566666666666667	74.1151459571723
0.54027567355674	0.6	75.9333861385014
0.54027567355674	0.666666666666667	79.7785047263466
0.54027567355674	0.7	81.2096045174353
0.54027567355674	0.833333333333333	87.5093918844466
0.54027567355674	0.866666666666667	89.8028538924624
0.54027567355674	0.9	91.1326039234624
0.54027567355674	0.933333333333333	92.3906071215379
0.54027567355674	1	94.0381796844742
0.183499846377149	0	32.8139311780863
0.183499846377149	0.0333333333333333	43.6069616305696
0.183499846377149	0.0666666666666667	49.701527193701
0.183499846377149	0.1	59.7761819743083
0.183499846377149	0.133333333333333	67.115900801388
0.183499846377149	0.2	83.5302403770129
0.183499846377149	0.233333333333333	91.5485373314078
0.183499846377149	0.3	101.049274556701
0.183499846377149	0.4	113.427318576881
0.183499846377149	0.433333333333333	119.57894188561
0.183499846377149	0.533333333333333	130.436354479698
0.183499846377149	0.566666666666667	134.890940663855
0.183499846377149	0.633333333333333	144.055989135278
0.183499846377149	0.666666666666667	145.869206039541
0.183499846377149	0.7	149.647844099802
